objectid,number,name,address,latitude,longitude,status,bike_stands,available_bike_stands,available_bikes,bonus,banking,last_update,CreationDate,Creator,EditDate,Editor,x,y
320,5033,05033 - SAINT SEVERIN,42 RUE SAINT SEVERIN - 75005 PARIS,48.85270565,2.34413776,OPEN,30,9,21,0,1,5/16/2013 7:04:28 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34413776324569,48.8527056477052
321,13109,13109 - BRILLAT SAVARIN,16 RUE BRILLAT SAVARIN - 75013 PARIS,48.8222031,2.35042203,OPEN,21,0,20,0,1,5/16/2013 7:02:36 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.35042203291393,48.8222030963413
322,908,00908 - MALTE - FAUBOURG DU TEMPLE,65 RUE DE MALTE - 75011 PARIS,48.86800895,2.365494,OPEN,19,2,0,0,1,5/13/2013 7:55:16 AM,5/15/2013 7:37:16 PM,VotreNom,5/15/2013 7:37:16 PM,VotreNom,2.36549400076186,48.8680089499083
323,15044,15044 - J DUPRE,65 RUE DANTZIG - 75015 PARIS,48.83026939,2.29600808,OPEN,33,30,3,1,1,5/16/2013 7:02:58 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.29600807608667,48.8302693902879
324,35003,35003 - VAILLANT (PANTIN),ANGLE RUE GENERAL GOSSERAND ET AVENUE EDOUARD VAILLANT - 93500 PANTIN,48.90269162,2.39325583,OPEN,20,10,10,0,1,5/16/2013 7:02:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.39325582933415,48.9026916179815
325,21202,21202 - BARBES (MONTROUGE),16 RUE BARBES - 92120 MONTROUGE,48.81724491,2.327506,OPEN,34,31,2,0,1,5/16/2013 6:59:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.32750599924384,48.8172449116699
326,2012,02012 - QUATRE SEPTEMBRE,10 RUE DE CHOISEUL - 75002 PARIS,48.86996973,2.33603946,OPEN,42,34,7,0,1,5/16/2013 7:04:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.33603945554213,48.8699697339689
327,34008,34008 - GARIBALDI (SAINT OUEN),FACE AU 4 AVENUE GARIBALDI / AVENUE GABRIEL PERI - 93400 SAINT OUEN,48.90573508,2.33149746,OPEN,25,1,24,0,1,5/16/2013 7:05:08 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.33149745979217,48.9057350760539
328,17102,17102 - ALFRED ROLL,14 RUE ALFRED ROLL - 75017 PARIS,48.88784949,2.3000344,OPEN,33,25,8,0,1,5/16/2013 7:04:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.30003439797792,48.8878494938401
329,21005,21005 - MORIZET (BOULOGNE-BILLANCOURT),20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT,48.83495398,2.24168825,OPEN,25,10,15,0,1,5/16/2013 7:05:01 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.24168824710239,48.8349539796647
330,8017,08017 - ROCHER,14 RUE ROCHER - 75008 PARIS,48.87607933,2.32273156,OPEN,64,41,22,0,1,5/16/2013 7:05:15 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.32273156204932,48.8760793292261
331,6008,06008 - ASSAS LUXEMBOURG,90 RUE D'ASSAS - 75006 PARIS,48.84373447,2.33342838,OPEN,33,31,2,0,1,5/16/2013 7:04:41 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3334283818759,48.8437344687794
332,906,00906 - GARE DE L'EST,GARDE DE L'EST-PARVIS GARE DE L'EST - 75010 PARIS,48.87641981,2.35863006,OPEN,20,11,9,0,1,5/16/2013 7:04:36 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35863006454465,48.8764198136411
333,18014,18014 - DOUDEAUVILLE LEON,26 RUE LEON - 75018 PARIS,48.88832422,2.35357337,OPEN,7,5,2,0,1,5/16/2013 7:04:26 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35357337263862,48.8883242184522
334,15067,15067 - DESAIX,23 RUE DESAIX - 75015 PARIS,48.8528046,2.29307703,OPEN,12,0,8,0,1,5/16/2013 7:02:18 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.29307702985724,48.8528046049403
335,18025,18025 - MAIRIE DU 18 EME,81 RUE MONT-CENIS - 75018 PARIS,48.89292565,2.34451792,OPEN,39,24,14,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3445179211627,48.8929256534326
336,6017,06017 - SENAT CONDE,34 RUE CONDE - 75006 PARIS,48.84958,2.33784844,OPEN,34,18,15,0,1,5/16/2013 7:04:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.33784843717955,48.8495800021863
337,8004,08004 - MALESHERBES PASQUIER,FACE 4 BD MALESHERBES - 75008 PARIS,48.87042188,2.32328899,OPEN,64,47,14,0,1,5/16/2013 7:04:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.32328899479172,48.8704218834336
338,15008,15008 - SEVRES LECOURBE,FACE 4 BOULEVARD PASTEUR - 75015 PARIS,48.84483802,2.31108551,OPEN,62,8,52,0,1,5/16/2013 7:01:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.31108550609411,48.8448380192271
339,20001,20001 - PLACE DE LA NATION,1 COURS DE VINCENNES - 75020 PARIS,48.84836467,2.39976239,OPEN,36,33,2,0,1,5/16/2013 6:59:59 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.39976238598131,48.8483646677768
340,7001,07001 - DUROC,63 BOULEVARD DES INVALIDES - 75007 PARIS,48.84776986,2.31618389,OPEN,45,20,23,0,1,5/16/2013 7:04:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.31618388672947,48.8477698568288
341,18028,18028 - VAUVENARGUES,195 RUE CHAMPIONNET - 75018 PARIS,48.89405725,2.33219934,OPEN,33,23,9,0,1,5/16/2013 7:04:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.33219933598,48.894057251327
342,21211,21211 - MARNE (MONTROUGE),100 AVENUE DE LA MARNE - 92120 MONTROUGE,48.81174982,2.30316989,OPEN,38,34,2,1,1,5/16/2013 6:57:13 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.3031698876278,48.8117498213108
343,10161,10161 - GARE DE L'EST,FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS,48.87567011,2.35950994,OPEN,34,30,4,0,1,5/16/2013 7:04:26 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35950993759231,48.8756701124814
344,7102,07102 - SAINTE CLOTHILDE,FACE 19 RUE CASIMIR PERIER - 75007 PARIS,48.85782911,2.31914905,OPEN,42,42,0,0,1,5/16/2013 6:56:57 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.31914905257934,48.8578291107093
345,1102,01102 - FRANCAISE,6 RUE FRANCAISE - 75001 PARIS,48.86406505,2.34759791,OPEN,18,0,18,0,1,5/16/2013 6:56:13 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.34759791271646,48.8640650469499
346,8015,08015 - ROQUEPINE,4 RUE ROQUEPINE - 75008 PARIS,48.87348617,2.32028123,OPEN,44,41,2,0,1,5/16/2013 6:55:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:55:39 PM,VotreNom,2.32028123421067,48.8734861693498
347,18023,18023 - POISSONNIERS ORDENER,57 RUE ORDENER - 75018 PARIS,48.89121389,2.35128867,OPEN,34,18,16,0,1,5/16/2013 7:01:33 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.35128866621996,48.8912138908446
348,7016,07016 - TOUR MAUBOURG UNIVERSITE,13 RUE SURCOUF - 75007 PARIS,48.86127302,2.30945355,OPEN,58,24,34,0,1,5/16/2013 6:59:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.30945355091422,48.8612730162781
349,12004,12004 - TRAVERSIERE,76 RUE TRAVERSIERE - 75012 PARIS,48.85073582,2.37587011,OPEN,33,0,33,0,1,5/16/2013 7:05:13 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.37587011170627,48.8507358241288
350,12034,12034 - PIROGUES DE BERCY,20 RUE DES PIROGUES DE BERCY - 75012 PARIS,48.83230839,2.38637028,OPEN,48,21,25,0,1,5/16/2013 7:04:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.38637027856881,48.8323083893665
351,11028,11028 - BLUETS REPUBLIQUE,FACE 20 RUE GUILLAUME BERTRAND - 75011 PARIS,48.86382517,2.38090638,OPEN,36,33,3,0,1,5/16/2013 7:01:09 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.38090637715497,48.8638251743415
352,12014,12014 - NATION,16 PLACE DE LA NATION SUR TPC - 75012 PARIS,48.8473018,2.39552056,OPEN,66,54,9,0,1,5/16/2013 7:04:40 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.39552056485835,48.8473018000091
353,17029,17029 - PLACE AIMÉE MAILLART,29 RUE PIERRE DEMOURS - 75017 PARIS,48.8814111,2.2948282,OPEN,36,16,20,0,1,5/16/2013 7:02:30 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.29482820074442,48.8814111012194
354,6016,06016 - DANTON,11 RUE DANTON - 75006 PARIS,48.85239301,2.34144252,OPEN,21,10,11,0,1,5/16/2013 7:05:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34144252246853,48.8523930093114
355,8039,08039 - COLISEE,6 RUE DU COLISEE - 75008 PARIS,48.87048194,2.30766254,OPEN,24,22,2,0,1,5/16/2013 7:03:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.30766254015218,48.8704819385523
356,15045,15045 - PLAINE,AVENUE DE LA PORTE DE LA PLAINE - 75015 PARIS,48.82817494,2.29258752,OPEN,36,28,8,0,1,5/16/2013 6:58:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.29258752254827,48.8281749363659
357,16026,16026 - RANELAGH,91 RUE DU RANELAGH - 75016 PARIS,48.85548488,2.27040866,OPEN,23,18,4,0,1,5/16/2013 6:59:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.27040865739573,48.8554848837201
358,21109,21109 - GUICHET (CLICHY),12BIS RUE DU GUICHET - 92110 CLICHY,48.905137,2.30250316,OPEN,18,7,11,0,1,5/16/2013 7:02:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.30250316058132,48.9051370039686
359,42004,42004 - COUTURIER (IVRY),30 RUE PAUL VAILLANT COUTURIER -  94200 IVRY SUR SEINE,48.81901272,2.39671917,OPEN,27,6,17,0,1,5/16/2013 7:01:12 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.39671917244269,48.8190127185084
360,16011,16011 - VICTOR HUGO RUE DE LA POMPE,118 AVENUE VICTOR HUGO - 75016 PARIS,48.86810889,2.28147752,OPEN,26,37,1,0,1,5/16/2013 7:04:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.28147752241717,48.8681088868974
361,14037,14037 - JEAN MOULIN,56 AVENUE JEAN MOULIN - 75014 PARIS,48.82570982,2.32184999,OPEN,33,30,3,0,1,5/16/2013 7:03:43 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.32184998734427,48.8257098170281
362,20021,20021 - PRAIRIE L INDRE,2 RUE DE L'INDRE - 75020 PARIS,48.86272646,2.40335131,OPEN,36,30,6,1,1,5/16/2013 7:02:43 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.40335131100077,48.8627264627458
363,21102,21102 - NATIONS UNIES (CLICHY),PLACE DES NATIONS UNIES - 92110 CLICHY,48.89710985,2.3099005,OPEN,25,17,8,0,1,5/16/2013 7:01:57 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.30990049821371,48.8971098501329
364,22101,22101 - GARE ROUTIERE ( SAINT CLOUD),GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,48.84312621,2.22218924,OPEN,50,49,1,0,1,5/16/2013 6:56:14 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.2221892356808,48.843126205967
365,10010,10010 - JACQUES BONSERGENT,FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS,48.87099999,2.36114144,OPEN,33,0,27,0,1,5/16/2013 7:01:34 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.36114143657491,48.8709999898214
366,10013,10013 - SAINT LOUIS,2 RUE ALIBERT - 75010 PARIS,48.87113995,2.36628044,OPEN,59,1,58,0,1,5/16/2013 7:01:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.36628044396992,48.8711399497047
367,15010,15010 - CAMBRONNE,FACE 3 BD GARIBALDI - 75015 PARIS,48.84757532,2.3028631,OPEN,59,3,56,0,1,5/16/2013 7:02:31 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.3028631005018,48.8475753214674
368,9009,09009 - SQUARE MONTHOLON,26 RUE MONTHOLON - 75009 PARIS,48.87660117,2.34578552,OPEN,21,7,14,0,1,5/16/2013 6:58:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.34578551680324,48.8766011713627
369,14024,14024 - RAYMOND LAUSSERAND,RUE VERCINGETORIX - 75014 PARIS,48.82798949,2.30567211,OPEN,24,23,1,0,1,5/16/2013 7:00:39 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.30567210645887,48.827989487366
370,23004,23004 - COUTURIER 2 (LEVALLOIS),109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,48.89819702,2.29384802,OPEN,35,12,22,0,1,5/16/2013 7:04:44 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.2938480179741,48.8981970226357
371,42202,42202 - RONSARD (CHARENTON),1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON,48.82273601,2.4056592,OPEN,23,12,11,0,1,5/16/2013 7:05:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.40565920320751,48.8227360120977
372,13030,13030 - ITALIE TOLBIAC,88 AVENUE D'ITALIE - 75013 PARIS,48.82583946,2.35721536,OPEN,40,31,8,0,1,5/16/2013 7:03:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.35721535750814,48.8258394606983
373,15115,15115 - VAUGIRARD,25-31 BOULEVARD DE VAUGIRARD - 75015 PARIS,48.84132526,2.31829155,OPEN,48,47,1,0,1,5/16/2013 6:59:33 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.31829155159273,48.841325259808
374,15051,15051 - ROLLET,1 PLACE HENRI ROLLET - 75015 PARIS,48.835981,2.29346712,OPEN,8,1,6,0,1,5/16/2013 7:00:12 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.29346711912864,48.835981004456
375,10111,10111 - BOURSE DU TRAVAIL,100 QUAI DE JEMMAPES - 75010 PARIS,48.8734628,2.36403506,OPEN,21,0,21,0,1,5/16/2013 7:04:59 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.36403505925043,48.8734627987082
376,3011,03011 - TURBIGO,55 RUE TURBIGO - 75003 PARIS,48.86558419,2.35627845,OPEN,31,0,31,0,1,5/16/2013 7:05:14 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35627844763363,48.8655841910852
377,1011,01011 - RIVOLI MAIRIE DU 1ER,36 RUE DE L'ARBRE SEC - 75001 PARIS,48.8602471,2.34230265,OPEN,20,12,8,0,1,5/16/2013 7:03:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.34230264572559,48.8602470954154
378,4012,04012 - ECOUFFES RIVOLI,2 RUE TIRON - 75004 PARIS,48.85579664,2.35790788,OPEN,28,4,23,0,1,5/16/2013 7:03:15 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.3579078821352,48.8557966374038
379,17045,17045 - PLACE DES TERNES - 5,5 PLACE DES TERNES - 75017 PARIS,48.87841039,2.29783106,OPEN,23,15,27,0,1,5/16/2013 7:05:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.29783106471364,48.8784103864828
380,2002,02002 - MONTORGUEIL ETIENNE MARCEL,32 RUE ETIENNE MARCEL - 75002 PARIS,48.86458238,2.34628211,OPEN,28,0,28,0,1,5/16/2013 6:55:30 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.34628211166702,48.8645823774649
381,33012,33012 - LANDY (AUBERVILLIERS),FACE 2 RUE DU LANDY - 93300 AUBERVILLIERS,48.91515618,2.37642401,OPEN,30,27,3,0,1,5/16/2013 7:05:15 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.37642400951408,48.9151561828132
382,5105,05105 - GEOFFROY SAINT HILAIRE,8 RUE GEOFFROY SAINT HILAIRE - 75005 PARIS,48.83907826,2.35687734,OPEN,17,0,17,0,1,5/16/2013 6:57:56 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.35687734066974,48.8390782642497
383,23005,23005 - BRIAND (LEVALLOIS),152 RUE ARISTIDE BRIAND - 92300 LEVALLOIS,48.89605105,2.29683625,OPEN,25,7,17,0,1,5/16/2013 7:03:16 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.29683625151338,48.8960510463765
384,9038,09038 - SQUARE BERLIOZ,50 BIS RUE DOUAI - 75009 PARIS,48.88320784,2.33084995,OPEN,27,8,19,0,1,5/16/2013 7:03:17 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.33084994902856,48.883207841228
385,13001,13001 - PORT ROYAL,51 BOULEVARD PORT ROYAL - 75013 PARIS,48.83772792,2.34466404,OPEN,18,2,14,0,1,5/16/2013 7:04:50 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3446640434263,48.8377279209782
386,18043,18043 - BLANCHE,55 BOULEVARD DE CLICHY - 75018 PARIS,48.88356474,2.33341863,OPEN,20,14,5,1,1,5/16/2013 7:00:42 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.33341862941048,48.8835647448547
387,13005,13005 - ARAGO CORDELIERE - VERSION 2,2 RUE DES CORDELIERES - 75013 PARIS,48.83548072,2.34857246,OPEN,47,0,46,0,1,5/16/2013 7:02:45 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.34857246170225,48.8354807189661
388,14103,14103 - MAINE LIANCOURT,132 / 136 AVENUE DU MAINE - 75014 PARIS,48.83506436,2.32373145,OPEN,27,26,1,0,1,5/16/2013 7:02:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.323731449974,48.835064363954
389,19028,19028 - PLACE DES FETES,17 RUE DES FETES - 75019 PARIS,48.87646834,2.39228463,OPEN,20,20,0,1,1,5/16/2013 7:02:56 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.39228462978855,48.8764683397332
390,11026,11026 - CHEMIN VERT SAINT MAUR,105 RUE DU CHEMIN VERT - 75011 PARIS,48.86119442,2.3813019,OPEN,46,0,45,0,1,5/16/2013 7:02:40 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.38130190492351,48.8611944193302
391,12002,12002 - LACUEE,17 RUE LACUEE - 75012 PARIS,48.84921586,2.37050342,OPEN,16,3,13,0,1,5/16/2013 7:03:13 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.37050342386959,48.849215862624
392,10035,10035 - AUBERVILLIERS,1 BOULEVARD DE LA CHAPELLE - 75010 PARIS,48.88434815,2.36416333,OPEN,24,21,3,0,1,5/16/2013 7:00:50 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.36416332987426,48.8843481513332
393,11033,11033 - BREGUET SABIN,FACE 23 BD RICHARD LENOIR - 75011 PARIS,48.85687047,2.37055464,OPEN,33,1,31,0,1,5/16/2013 6:58:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.37055463986152,48.8568704677583
394,19014,19014 - LORRAINE,28 RUE DE LORRAINE - 75019 PARIS,48.88633508,2.3824612,OPEN,18,2,15,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3824612005577,48.8863350826153
395,5015,05015 - MOUFFETARD EPEE DE BOIS,12 RUE DE L'EPEE DE BOIS - 75005 PARIS,48.84150764,2.34998305,OPEN,63,28,28,0,1,5/16/2013 7:04:57 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3499830470298,48.8415076373901
396,19046,19046 - PORTE DE PANTIN,3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS,48.88904007,2.39528946,OPEN,33,32,1,0,1,5/16/2013 7:01:56 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.39528946179637,48.8890400680669
397,10033,10033 - LARIBOISIERE,15 RUE SAINT VINCENT DE PAUL - 75010 PARIS,48.88095574,2.35243051,OPEN,24,24,0,0,1,5/16/2013 7:03:44 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.35243051483853,48.8809557416478
398,20014,20014 - ALEXANDRE DUMAS,142 BD CHARONNE - 75020 PARIS,48.85616738,2.39482501,OPEN,33,22,10,0,1,5/16/2013 7:05:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.39482500935474,48.8561673795634
399,17046,17046 - MAC MAHON,18 AVENUE MARC MAHON - 75017 PARIS,48.87753208,2.29451254,OPEN,25,16,8,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.29451253605297,48.8775320841303
400,9014,09014 - FAUBOURG MONTMARTRE,55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS,48.87532972,2.34077266,OPEN,34,5,27,0,1,5/16/2013 7:05:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34077266233143,48.8753297231533
401,13034,13034 - EDISON,54 AVENUE EDISON - 75013 PARIS,48.82902667,2.36106902,OPEN,18,6,11,0,1,5/16/2013 7:05:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.36106902408944,48.8290266697347
402,22405,22405 - NORD (MALAKOFF),ANGLE PASSAGE DU NORD / GABRIEL PERI - 92240 MALAKOFF,48.81933916,2.30047687,OPEN,25,24,1,0,1,5/16/2013 7:04:49 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.30047686504795,48.8193391584096
403,11010,11010 - ST ANTOINE GONNET,1 RUE DES BOULETS - 75011 PARIS,48.84925926,2.39175461,OPEN,41,28,13,0,1,5/16/2013 7:02:41 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.39175461419432,48.8492592621152
404,19113,19113 - PRE ST GERVAIS,27 RUE DU PRE SAINT GERVAIS - 75019 PARIS,48.87792341,2.39598555,OPEN,28,28,0,1,1,5/16/2013 6:57:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.3959855536242,48.8779234119252
405,20017,20017 - RUE SAINT BLAISE,69 RUE SAINT BLAISE - 75020 PARIS,48.85697494,2.40884246,OPEN,27,18,9,0,1,5/16/2013 7:01:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.40884245740696,48.8569749400318
406,3101,03101 - PORTE SAINT MARTIN,62 RUE MESLAY - 75003 PARIS,48.86863641,2.35559159,OPEN,34,0,34,0,1,5/16/2013 6:58:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.35559159277857,48.8686364050256
407,9033,09033 - HAVRE CAUMARTIN,FACE 45 RUE CAUMARTIN - 75009 PARIS,48.87279502,2.32831574,OPEN,51,26,24,0,1,5/16/2013 7:02:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.32831574261618,48.8727950198727
408,3005,03005 - TURBIGO SAINTE ELISABETH,7 RUE SAINTE ELISABETH - 75003 PARIS,48.86613722,2.35966114,OPEN,33,0,32,0,1,5/16/2013 7:04:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3596611436265,48.8661372245835
409,6004,06004 - REGARD,19 RUE DU REGARD - 75006 PARIS,48.84751783,2.32697331,OPEN,44,29,14,0,1,5/16/2013 7:04:32 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.32697330558687,48.847517829442
410,11013,11013 - NATION VOLAIRE,5 PLACE DE LA NATION - 75011 PARIS,48.84927664,2.39493448,OPEN,46,30,15,0,1,5/16/2013 7:03:48 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.3949344777501,48.8492766381855
411,13013,13013 - SAINT MARCEL,3 BD SAINT MARCEL - 75013 PARIS,48.83950442,2.36098942,OPEN,21,3,18,0,1,5/16/2013 7:04:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.36098941702292,48.839504424583
